id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
3538,380,Visa,Credit,4.01815E+15,may-23,544,NO,2,"$8,000",jun-11,2011,No
4219,141,Mastercard,Debit,5.81575E+15,feb-24,221,YES,1,"$4,729",ago-07,2014,No
3028,141,Visa,Credit,4.36235E+15,ene-21,283,YES,2,"$6,400",may-09,2009,No
5514,141,Visa,Credit,4.62029E+15,feb-22,745,YES,1,"$9,200",nov-07,2014,No
4073,141,Visa,Credit,4.59532E+15,ago-18,349,NO,1,"$8,000",jul-18,2018,No
2952,141,Visa,Debit,4.38595E+15,feb-22,796,YES,2,"$17,235",may-07,2007,No
3941,1348,Mastercard,Debit,5.37218E+15,nov-20,785,YES,2,$1,jul-10,2010,No
3086,1348,Amex,Credit,3.13148E+14,oct-21,576,YES,2,$0,may-11,2011,No
2669,1348,Visa,Debit,4.92416E+15,sep-10,790,YES,1,$1,abr-10,2010,No
4042,1348,Visa,Debit,4.13905E+15,ago-18,15,YES,1,$1,jul-15,2015,No
4137,1348,Mastercard,Debit,5.7925E+15,dic-24,554,YES,1,$0,ago-04,2009,No
4982,1348,Discover,Credit,6.28386E+15,abr-23,427,YES,1,$0,oct-03,2007,No
6137,1256,Mastercard,Debit,5.77273E+15,oct-21,852,YES,2,"$28,850",dic-18,2018,No
5160,1256,Mastercard,Credit,5.94873E+15,jun-15,95,YES,1,"$15,700",oct-09,2010,No
236,1256,Mastercard,Debit (Prepaid),5.01879E+15,ene-21,807,YES,2,$79,ene-10,2011,No
6116,1256,Visa,Credit,4.8887E+15,ene-20,276,YES,2,"$18,500",dic-15,2015,No
1969,1690,Visa,Debit,4.69356E+15,may-22,281,YES,2,"$14,495",feb-20,2020,No
686,1690,Mastercard,Debit,5.48799E+15,dic-23,103,YES,2,"$15,906",ene-20,2020,No
5717,169,Visa,Debit,4.03203E+15,jul-22,167,YES,1,"$10,194",nov-15,2015,No
5655,169,Mastercard,Debit (Prepaid),5.74654E+15,sep-21,335,YES,2,$91,nov-11,2011,No
3256,169,Mastercard,Debit,5.99505E+15,feb-24,267,YES,1,"$12,591",jun-03,2010,No
2317,169,Mastercard,Debit,5.80287E+15,jul-22,990,NO,1,"$10,574",mar-13,2013,No
4220,1955,Mastercard,Debit (Prepaid),5.39195E+15,ene-20,356,YES,2,$92,ago-07,2009,No
4184,1955,Mastercard,Debit,5.75171E+15,mar-21,435,YES,1,"$7,338",ago-06,2016,No
5712,1807,Mastercard,Debit,5.67841E+15,mar-22,24,YES,2,"$26,838",nov-15,2015,No
4123,1807,Visa,Debit,4.96337E+15,sep-09,418,YES,1,"$38,154",ago-03,2011,No
2823,1807,Amex,Credit,3.21247E+14,ago-20,300,YES,2,"$13,200",may-02,2014,No
165,1807,Mastercard,Debit (Prepaid),5.20723E+15,mar-14,198,YES,1,$89,ene-08,2015,No
2837,1807,Amex,Credit,3.42755E+14,abr-07,743,YES,2,"$3,900",may-03,2008,No
5875,102,Visa,Debit,4.73578E+15,jul-24,45,YES,1,"$7,676",dic-06,2010,No
3816,257,Mastercard,Debit,5.72398E+15,mar-22,703,YES,2,"$13,345",jul-07,2010,No
4386,257,Visa,Credit,4.57571E+15,nov-24,777,YES,1,"$8,000",ago-11,2011,No
5127,257,Mastercard,Debit (Prepaid),5.75668E+15,mar-22,331,YES,2,$87,oct-08,2012,No
104,257,Mastercard,Debit,5.55675E+15,oct-24,516,YES,2,"$6,395",ene-06,2014,No
687,911,Mastercard,Credit,5.28817E+15,ene-23,828,YES,1,"$8,900",ene-20,2020,No
2748,987,Mastercard,Debit (Prepaid),5.92932E+15,feb-24,367,YES,1,$69,abr-15,2015,No
4146,987,Visa,Debit,4.78314E+15,ene-21,128,YES,1,"$18,912",ago-04,2008,No
5090,987,Mastercard,Debit,5.23273E+15,sep-21,971,YES,1,"$23,021",oct-07,2011,No
373,987,Mastercard,Debit,5.92018E+15,ago-21,420,YES,1,"$21,985",ene-18,2018,No
919,101,Visa,Credit,4.89253E+15,dic-23,286,YES,2,"$5,300",ene-20,2020,No
237,1141,Mastercard,Debit,5.78792E+15,jul-20,29,YES,2,"$2,397",ene-10,2013,No
3817,1141,Mastercard,Credit,5.62614E+15,nov-12,318,YES,2,"$2,800",jul-07,2010,No
3624,1141,Visa,Debit,4.14546E+15,feb-20,837,YES,1,"$10,466",jun-17,2017,No
3269,1141,Amex,Credit,3.82984E+14,dic-12,950,NO,1,"$9,400",jun-04,2011,No
5224,1141,Visa,Debit,4.09465E+15,jun-23,298,YES,2,"$20,161",oct-10,2010,No
1277,1682,Mastercard,Credit,5.39907E+15,sep-24,512,YES,1,"$12,600",feb-11,2015,No
2517,1682,Visa,Credit,4.63954E+15,ene-24,981,NO,1,"$14,300",abr-06,2007,No
3407,1682,Visa,Debit,4.40415E+15,mar-22,155,YES,1,"$23,452",jun-08,2011,No
238,1682,Mastercard,Credit,5.97034E+15,oct-21,757,YES,2,"$13,200",ene-10,2014,No
3408,1682,Visa,Credit,4.8923E+15,ene-13,50,YES,1,"$13,500",jun-08,2008,No
920,481,Visa,Credit,4.8802E+15,ene-24,660,YES,1,"$17,600",ene-20,2020,No
688,978,Mastercard,Debit,5.95061E+15,ago-20,608,YES,2,"$16,558",ene-20,2020,No
689,1550,Mastercard,Debit,5.51053E+15,dic-24,410,YES,1,"$44,717",ene-20,2020,No
1725,1550,Mastercard,Credit,5.44727E+15,nov-21,636,NO,1,"$13,700",feb-20,2020,No
690,1550,Mastercard,Debit,5.67976E+15,abr-20,123,YES,2,"$14,332",ene-20,2020,No
1970,1162,Visa,Debit,4.71631E+15,jun-22,984,YES,1,"$15,695",feb-20,2020,No
1454,1162,Discover,Credit,6.49213E+15,feb-20,811,YES,1,"$13,700",feb-20,2020,No
2365,172,Mastercard,Debit,5.19506E+15,oct-20,855,YES,1,"$19,600",mar-17,2017,No
3458,172,Visa,Debit,4.36606E+15,jun-21,186,YES,1,"$17,815",jun-09,2010,No
1232,172,Mastercard,Debit,5.45365E+15,nov-15,531,YES,1,"$16,373",feb-10,2010,No
31,892,Visa,Debit,4.47906E+15,nov-21,628,YES,2,"$14,340",ene-02,2009,No
5656,315,Mastercard,Debit (Prepaid),5.95687E+15,ago-24,701,YES,1,$109,nov-11,2011,No
1726,315,Mastercard,Debit,5.04654E+15,mar-23,821,YES,1,"$16,218",feb-20,2020,No
3121,315,Mastercard,Debit,5.94898E+15,may-24,710,YES,1,"$22,115",may-12,2012,No
3246,1739,Visa,Debit (Prepaid),4.44377E+15,abr-24,361,YES,1,$80,jun-02,2011,No
1727,836,Mastercard,Debit,5.17252E+15,feb-20,817,NO,2,"$18,261",feb-20,2020,No
2413,39,Visa,Debit,4.66045E+15,dic-12,610,YES,1,"$1,325",abr-00,2011,No
2039,39,Visa,Credit,4.87773E+15,ene-23,537,YES,2,"$16,900",mar-02,2007,No
413,155,Amex,Credit,3.04991E+14,feb-23,972,YES,2,"$6,500",ene-20,2020,No
279,155,Mastercard,Credit,5.68961E+15,feb-21,393,NO,1,"$7,800",ene-11,2011,No
239,155,Mastercard,Debit,5.29052E+15,dic-22,813,NO,1,"$9,294",ene-10,2011,No
2281,155,Mastercard,Debit,5.35895E+15,dic-11,324,YES,2,"$12,163",mar-11,2011,No
3111,155,Visa,Debit,4.97257E+15,ene-20,855,YES,2,"$14,959",may-11,2011,No
5793,155,Mastercard,Debit (Prepaid),5.0393E+15,nov-23,721,YES,2,$15,dic-03,2010,No
2026,1305,Mastercard,Debit,5.73539E+15,jul-22,260,YES,1,"$18,118",mar-01,2007,No
1260,1305,Visa,Debit,4.80417E+15,mar-23,32,YES,2,"$22,025",feb-10,2010,No
2229,1305,Mastercard,Credit,5.21601E+15,sep-11,983,YES,1,"$9,100",mar-09,2015,No
3409,1504,Visa,Debit,4.32036E+15,oct-13,729,YES,2,"$16,064",jun-08,2011,No
3486,1504,Mastercard,Credit,5.03947E+15,sep-24,356,YES,1,"$6,000",jun-10,2011,No
5373,1504,Visa,Debit,4.95129E+15,feb-23,776,YES,2,"$7,136",nov-01,2014,No
4963,1504,Discover,Credit,6.41884E+15,abr-21,423,YES,1,"$3,900",oct-02,2010,No
3977,1504,Mastercard,Debit,5.50869E+15,ene-20,469,YES,1,"$8,444",jul-11,2011,No
4119,1105,Mastercard,Debit,5.25644E+15,nov-20,880,YES,2,"$12,692",ago-03,2012,No
2036,1105,Mastercard,Debit,5.77241E+15,abr-20,218,YES,2,"$9,027",mar-02,2015,No
218,1105,Visa,Debit,4.75544E+15,oct-20,584,YES,1,"$4,507",ene-09,2019,No
691,1761,Mastercard,Debit,5.23762E+15,may-24,670,YES,1,"$17,963",ene-20,2020,No
1971,1761,Visa,Credit,4.71729E+15,feb-20,818,YES,1,"$12,200",feb-20,2020,No
1728,1761,Mastercard,Debit,5.99001E+15,feb-20,386,YES,2,"$1,996",feb-20,2020,No
1729,215,Mastercard,Debit,5.53214E+15,ene-21,154,YES,2,"$19,998",feb-20,2020,No
1430,215,Amex,Credit,3.68047E+14,feb-20,882,YES,2,"$15,600",feb-20,2020,No
1325,948,Mastercard,Debit,5.19691E+15,may-23,71,YES,1,"$13,035",feb-13,2013,No
3083,948,Visa,Credit,4.76334E+15,jun-23,488,YES,2,"$8,300",may-10,2010,No
1265,948,Amex,Credit,3.71833E+14,jul-24,591,YES,2,"$6,200",feb-11,2011,No
5695,948,Visa,Debit,4.94815E+15,mar-24,688,YES,2,"$11,795",nov-13,2013,No
3376,948,Discover,Credit,6.16789E+15,may-11,138,YES,1,"$7,900",jun-08,2013,No
1455,862,Discover,Credit,6.66628E+15,feb-20,112,YES,1,"$12,900",feb-20,2020,No
921,862,Visa,Debit,4.22392E+15,dic-20,371,YES,2,"$6,556",ene-20,2020,No
3167,862,Mastercard,Credit,5.17049E+15,may-22,731,NO,1,"$3,800",may-15,2015,No
5103,1514,Visa,Credit,4.66242E+15,oct-21,439,YES,2,"$7,800",oct-07,2008,No
3325,1514,Mastercard,Credit,5.38273E+15,feb-16,56,YES,2,"$10,900",jun-06,2012,No
78,1514,Mastercard,Debit,5.60274E+15,dic-24,673,YES,1,"$1,846",ene-05,2005,No
4679,1514,Mastercard,Debit (Prepaid),5.22274E+15,ago-16,394,YES,1,$76,sep-08,2015,No
4334,1514,Mastercard,Credit,5.05255E+15,jul-20,940,NO,1,$0,ago-10,2010,No
2390,1698,Visa,Credit,4.93649E+15,ene-22,72,NO,1,"$13,400",mar-19,2019,No
922,1698,Visa,Credit,4.20969E+15,ene-20,565,YES,1,"$15,800",ene-20,2020,No
5639,1698,Visa,Debit,4.94996E+15,jun-11,341,YES,1,"$14,744",nov-10,2010,No
436,1316,Discover,Credit,6.19348E+15,feb-20,669,YES,1,"$8,700",ene-20,2020,No
692,1316,Mastercard,Debit,5.19643E+15,ene-22,696,YES,1,"$12,088",ene-20,2020,No
330,1316,Mastercard,Credit,5.24213E+15,nov-24,288,YES,2,"$4,700",ene-14,2014,No
1972,1316,Visa,Debit,4.93062E+15,ene-24,514,YES,2,"$11,983",feb-20,2020,No
1730,1316,Mastercard,Debit,5.89449E+15,feb-20,182,YES,1,"$11,557",feb-20,2020,No
693,1831,Mastercard,Debit,5.88968E+15,feb-20,815,YES,1,"$12,152",ene-20,2020,No
437,1831,Discover,Credit,6.12532E+15,oct-23,681,YES,2,"$11,100",ene-20,2020,No
2293,889,Visa,Credit,4.47686E+15,sep-22,669,YES,1,"$14,700",mar-11,2011,No
4522,526,Mastercard,Debit (Prepaid),5.75471E+15,jun-21,827,NO,1,$52,sep-02,2013,No
5204,526,Mastercard,Debit,5.42755E+15,dic-16,736,YES,1,"$3,224",oct-10,2013,No
5917,526,Visa,Debit,4.18631E+15,nov-20,674,YES,2,"$23,001",dic-07,2013,No
2091,526,Mastercard,Debit,5.50776E+15,ene-22,170,YES,1,"$23,652",mar-05,2014,No
5500,526,Mastercard,Debit (Prepaid),5.76366E+15,sep-20,688,YES,1,$86,nov-07,2013,No
5091,231,Mastercard,Debit (Prepaid),5.1335E+15,ago-21,528,YES,2,$80,oct-07,2011,No
4221,231,Mastercard,Debit,5.44368E+15,oct-22,473,YES,1,"$26,097",ago-07,2011,No
5718,231,Visa,Debit,4.55101E+15,may-23,466,YES,1,"$11,032",nov-15,2015,No
2474,231,Visa,Credit,4.63223E+15,ene-20,970,YES,1,"$8,900",abr-04,2011,No
414,231,Amex,Credit,3.10401E+14,feb-20,226,YES,2,"$4,700",ene-20,2020,No
5255,910,Visa,Debit,4.92541E+15,may-22,460,YES,1,"$10,523",oct-11,2011,No
1431,910,Amex,Credit,3.27605E+14,feb-20,199,YES,1,"$8,900",feb-20,2020,No
3918,876,Visa,Debit,4.9671E+15,may-21,962,YES,1,"$6,489",jul-09,2013,No
5773,876,Mastercard,Debit,5.49774E+15,sep-20,24,NO,2,"$9,146",dic-01,2012,No
5342,1509,Mastercard,Debit (Prepaid),5.01432E+15,mar-24,622,YES,1,$66,oct-19,2019,No
2352,1509,Visa,Debit,4.41774E+15,ene-23,990,NO,1,"$18,138",mar-15,2015,No
1347,1509,Mastercard,Debit,5.35221E+15,feb-21,443,YES,1,"$23,238",feb-14,2014,No
5276,1509,Mastercard,Debit,5.41064E+15,sep-22,983,YES,1,"$20,706",oct-13,2013,No
3685,1509,Visa,Credit,4.76214E+15,ago-22,495,YES,2,"$12,100",jul-02,2010,No
5696,1422,Visa,Debit,4.36389E+15,mar-20,662,YES,2,"$19,781",nov-13,2013,No
4983,1422,Discover,Credit,6.96761E+15,mar-23,334,YES,2,"$9,300",oct-03,2012,No
3212,1422,Mastercard,Debit,5.26755E+15,dic-22,984,NO,2,"$5,451",jun-99,2012,No
5515,1422,Visa,Debit,4.10325E+15,feb-16,23,YES,2,"$6,491",nov-07,2013,No
923,1400,Visa,Credit,4.05108E+15,feb-23,42,YES,1,"$6,900",ene-20,2020,No
415,1400,Amex,Credit,3.83476E+14,may-24,835,NO,2,"$6,100",ene-20,2020,No
3796,492,Visa,Debit,4.83745E+15,may-22,288,YES,1,"$16,905",jul-06,2008,No
1002,1516,Mastercard,Debit,5.503E+15,abr-20,552,YES,1,"$47,153",feb-02,2006,No
3960,1516,Visa,Debit,4.77638E+15,dic-22,190,YES,2,"$25,010",jul-10,2010,No
5973,1649,Mastercard,Debit,5.17847E+15,dic-22,562,YES,1,$232,dic-09,2010,No
4410,1649,Mastercard,Credit,5.0122E+15,feb-16,674,YES,2,$100,ago-13,2013,No
3697,1649,Mastercard,Debit (Prepaid),5.85594E+15,abr-17,656,YES,1,$80,jul-03,2011,No
1432,1573,Amex,Credit,3.37444E+14,dic-22,542,YES,2,"$3,300",feb-20,2020,No
3326,583,Mastercard,Debit,5.79917E+15,ene-21,85,YES,1,"$3,483",jun-06,2013,No
343,583,Amex,Credit,3.45109E+14,feb-24,963,YES,2,"$13,900",ene-15,2015,No
3238,1811,Mastercard,Debit,5.15828E+15,oct-24,616,YES,1,"$70,187",jun-02,2011,No
291,1811,Visa,Debit,4.07758E+15,dic-21,84,NO,2,"$7,821",ene-11,2014,No
3355,1811,Mastercard,Debit,5.97888E+15,oct-24,708,YES,2,"$96,637",jun-07,2007,No
4894,1811,Discover,Credit,6.97763E+15,mar-22,233,YES,2,"$44,200",sep-16,2016,No
2165,1811,Visa,Debit (Prepaid),4.0658E+15,ago-23,765,NO,1,$68,mar-07,2007,No
331,1811,Mastercard,Debit (Prepaid),5.32034E+15,ene-21,628,YES,1,$54,ene-14,2014,No
3978,1811,Mastercard,Debit,5.87937E+15,may-22,403,YES,1,"$62,519",jul-11,2011,No
3141,1811,Visa,Debit,4.91034E+15,nov-22,246,YES,1,"$87,408",may-13,2013,No
202,1054,Mastercard,Debit,5.91385E+15,mar-24,237,YES,2,"$15,100",ene-09,2009,No
3860,1054,Mastercard,Debit,5.34956E+15,may-24,875,YES,1,"$2,303",jul-08,2011,No
924,1054,Visa,Credit,4.29519E+15,mar-23,349,YES,2,"$9,000",ene-20,2020,No
5921,1678,Amex,Credit,3.56005E+14,oct-21,507,YES,1,"$12,600",dic-08,2008,No
3435,1678,Mastercard,Debit,5.24008E+15,may-21,393,YES,1,"$25,027",jun-09,2009,No
4680,1678,Mastercard,Debit,5.12794E+15,ene-23,896,YES,1,"$30,424",sep-08,2011,No
1731,333,Mastercard,Debit,5.68921E+15,ago-22,924,YES,2,"$14,304",feb-20,2020,No
5311,1412,Visa,Debit,4.62122E+15,jun-16,682,YES,2,"$19,081",oct-15,2015,No
5687,1412,Mastercard,Debit,5.39534E+15,sep-20,501,YES,2,"$17,401",nov-13,2013,No
3067,1412,Mastercard,Credit,5.13568E+15,jul-21,505,YES,1,"$12,800",may-10,2016,No
3942,1412,Mastercard,Debit (Prepaid),5.67001E+15,jul-15,698,YES,1,$42,jul-10,2011,No
3436,1412,Mastercard,Debit,5.81816E+15,jun-14,212,NO,2,"$10,404",jun-09,2010,No
3715,177,Mastercard,Debit,5.51772E+15,jul-13,347,YES,1,"$39,422",jul-04,2009,No
2681,177,Mastercard,Credit,5.23714E+15,sep-23,589,YES,1,"$11,900",abr-11,2011,No
1152,177,Mastercard,Debit,5.97492E+15,jun-22,102,YES,2,"$4,880",feb-08,2010,No
3653,177,Mastercard,Debit,5.7649E+15,abr-20,255,YES,2,"$25,392",jul-98,2014,No
694,390,Mastercard,Credit,5.5919E+15,feb-20,836,YES,1,"$18,500",ene-20,2020,No
695,390,Mastercard,Debit (Prepaid),5.077E+15,ene-22,241,YES,1,$57,ene-20,2020,No
3539,1577,Visa,Credit,4.81686E+15,nov-22,197,YES,1,"$10,100",jun-11,2014,No
3437,1577,Mastercard,Debit,5.76465E+15,mar-24,596,YES,1,"$2,037",jun-09,2013,No
3504,1577,Visa,Debit,4.99136E+15,ene-21,244,YES,2,"$21,999",jun-10,2015,No
2394,1577,Mastercard,Debit,5.5575E+15,ene-21,576,YES,2,"$15,793",abr-94,2012,No
4090,1609,Mastercard,Debit,5.67526E+15,ene-21,833,NO,1,"$28,844",ago-98,2011,No
4681,1609,Mastercard,Debit,5.59539E+15,ago-23,519,YES,1,"$34,023",sep-08,2008,No
5992,1609,Amex,Credit,3.35445E+14,sep-22,999,YES,1,"$19,400",dic-10,2013,No
3510,1609,Amex,Credit,3.39793E+14,jun-23,936,YES,1,"$16,100",jun-11,2011,No
2353,1762,Visa,Credit,4.30032E+15,ago-22,628,YES,2,"$18,400",mar-15,2015,No
3410,917,Visa,Debit,4.19197E+15,ene-18,802,YES,2,"$17,314",jun-08,2014,No
2887,917,Mastercard,Debit,5.40439E+15,oct-20,819,YES,1,"$20,999",may-05,2007,No
5068,917,Visa,Debit,4.47595E+15,nov-06,530,YES,2,"$7,199",oct-06,2013,No
2652,1717,Mastercard,Debit,5.08993E+15,ago-20,17,YES,1,"$23,956",abr-10,2010,No
6122,1717,Mastercard,Debit,5.7734E+15,feb-19,800,YES,2,"$17,695",dic-16,2016,No
1383,1717,Visa,Debit,4.24655E+15,ago-22,593,YES,2,"$22,765",feb-18,2018,No
363,1717,Visa,Debit,4.51508E+15,feb-20,194,YES,1,"$15,934",ene-17,2017,No
3029,1355,Visa,Debit,4.10764E+15,oct-17,870,YES,1,"$9,295",may-09,2009,No
3068,1355,Mastercard,Debit,5.16484E+15,ago-23,26,YES,2,"$7,112",may-10,2014,No
166,1668,Mastercard,Debit,5.55057E+15,jul-24,941,YES,2,"$23,712",ene-08,2009,No
4185,1668,Mastercard,Debit,5.549E+15,feb-21,29,YES,1,"$33,471",ago-06,2011,No
4893,1668,Visa,Debit,4.9829E+15,feb-20,864,YES,1,"$23,240",sep-15,2015,No
4440,1668,Visa,Debit,4.24973E+15,jul-22,917,YES,1,"$18,828",ago-14,2014,No
4803,1668,Visa,Credit,4.16172E+15,oct-10,265,YES,1,"$14,000",sep-10,2016,No
1153,1668,Mastercard,Debit (Prepaid),5.9213E+15,jul-22,404,YES,2,$20,feb-08,2017,No
5260,1293,Mastercard,Debit,5.03746E+15,may-21,117,YES,1,"$16,339",oct-12,2012,No
696,1293,Mastercard,Debit,5.07815E+15,jul-21,614,YES,2,"$23,902",ene-20,2020,No
925,1597,Visa,Debit,4.77717E+15,dic-24,558,YES,2,"$38,025",ene-20,2020,No
926,1597,Visa,Credit,4.69611E+15,jul-20,495,YES,2,"$22,900",ene-20,2020,No
697,1597,Mastercard,Debit,5.45269E+15,jul-24,803,YES,1,"$24,682",ene-20,2020,No
927,202,Visa,Credit,4.26942E+15,feb-24,906,YES,2,"$6,200",ene-20,2020,No
1973,493,Visa,Debit,4.09705E+15,oct-24,652,YES,2,"$9,241",feb-20,2020,No
1261,361,Visa,Credit,4.97268E+15,jun-22,555,NO,2,"$11,500",feb-10,2010,No
5839,361,Mastercard,Debit,5.71092E+15,sep-21,13,NO,1,"$14,958",dic-05,2009,No
4703,361,Visa,Debit (Prepaid),4.39488E+15,mar-21,15,YES,2,$20,sep-08,2008,No
5055,361,Mastercard,Debit,5.6153E+15,jun-08,29,NO,1,"$4,581",oct-06,2009,No
260,1659,Visa,Debit,4.41946E+15,feb-23,113,YES,1,"$18,116",ene-10,2010,No
3438,1659,Mastercard,Debit,5.64212E+15,mar-20,731,YES,1,"$23,082",jun-09,2009,No
185,1659,Visa,Credit,4.1993E+15,sep-15,515,YES,2,"$19,100",ene-08,2008,No
5056,1659,Mastercard,Debit,5.47946E+15,ago-23,700,YES,2,"$23,740",oct-06,2014,No
959,1659,Mastercard,Debit,5.49993E+15,nov-21,570,YES,1,"$22,242",feb-96,2012,No
3540,1659,Visa,Credit,4.44557E+15,sep-20,474,YES,2,"$12,700",jun-11,2011,No
1974,289,Visa,Credit,4.57027E+15,feb-24,74,YES,2,"$5,000",feb-20,2020,No
698,289,Mastercard,Debit,5.11829E+15,ene-20,713,YES,1,"$7,640",ene-20,2020,No
148,737,Visa,Debit,4.40009E+15,jun-20,700,NO,1,"$6,789",ene-07,2009,No
6144,737,Mastercard,Credit,5.41371E+15,oct-24,454,YES,1,"$6,600",dic-19,2019,No
5013,1733,Mastercard,Debit,5.91807E+15,sep-23,879,YES,2,$898,oct-04,2007,No
6016,278,Mastercard,Debit,5.60182E+15,may-23,832,NO,1,"$137,669",dic-10,2010,No
2518,278,Visa,Credit,4.30936E+15,ago-23,207,YES,1,"$58,100",abr-06,2011,No
3919,278,Visa,Credit,4.74434E+15,jun-20,810,YES,2,"$49,300",jul-09,2010,No
6123,278,Mastercard,Debit,5.9455E+15,ene-23,428,YES,1,"$92,828",dic-16,2016,No
5619,278,Mastercard,Credit,5.07992E+15,oct-22,242,YES,2,"$55,300",nov-10,2010,No
699,618,Mastercard,Debit (Prepaid),5.39055E+15,feb-24,292,NO,2,$71,ene-20,2020,No
2282,618,Mastercard,Debit,5.12017E+15,feb-22,784,YES,1,"$11,591",mar-11,2011,No
4372,618,Mastercard,Debit,5.53839E+15,jul-19,115,YES,1,"$8,633",ago-11,2011,No
3411,618,Visa,Debit,4.37725E+15,feb-24,393,YES,1,"$12,496",jun-08,2010,No
2937,753,Mastercard,Debit (Prepaid),5.33301E+15,ene-09,836,YES,2,$4,may-07,2009,No
1311,753,Visa,Credit,4.03366E+15,ene-23,95,YES,2,"$8,000",feb-12,2012,No
5644,753,Discover,Credit,6.26882E+15,may-22,829,YES,1,"$8,600",nov-11,2011,No
5697,489,Visa,Debit (Prepaid),4.55016E+15,may-20,764,YES,1,$71,nov-13,2013,No
5069,489,Visa,Debit,4.69182E+15,nov-23,564,YES,2,"$11,347",oct-06,2009,No
4233,489,Visa,Credit,4.39235E+15,ene-24,539,YES,1,"$8,800",ago-07,2012,No
4051,489,Visa,Credit,4.174E+15,jul-23,922,YES,1,"$14,700",jul-16,2016,No
2991,90,Visa,Debit,4.08671E+15,may-10,977,YES,2,"$9,661",may-08,2015,No
1100,90,Visa,Debit,4.22438E+15,mar-15,585,YES,2,"$26,872",feb-06,2015,No
1233,90,Mastercard,Debit (Prepaid),5.45432E+15,mar-20,429,YES,1,$102,feb-10,2010,No
4682,1264,Mastercard,Debit,5.66675E+15,abr-23,756,NO,1,"$10,767",sep-08,2008,No
1732,1264,Mastercard,Debit,5.48236E+15,nov-24,625,YES,1,"$14,393",feb-20,2020,No
1975,18,Visa,Debit (Prepaid),4.94009E+15,ene-24,337,YES,2,$62,feb-20,2020,No
118,376,Visa,Credit,4.47279E+15,oct-20,900,YES,2,"$25,300",ene-06,2009,No
1262,376,Visa,Debit,4.96119E+15,ago-21,629,NO,1,"$28,884",feb-10,2015,No
4704,376,Visa,Debit,4.06123E+15,ago-24,127,YES,1,"$2,696",sep-08,2013,No
325,376,Visa,Credit,4.84636E+15,mar-13,650,YES,1,"$9,200",ene-13,2013,No
5576,579,Mastercard,Debit,5.4814E+15,ago-19,754,NO,2,"$21,005",nov-09,2010,No
2197,218,Mastercard,Debit,5.93206E+15,ene-23,263,NO,1,"$18,689",mar-08,2009,No
167,218,Mastercard,Credit,5.22632E+15,abr-20,569,YES,1,"$9,300",ene-08,2008,No
2846,218,Mastercard,Debit,5.72109E+15,jul-22,570,YES,2,"$9,789",may-03,2013,No
240,218,Mastercard,Debit,5.03103E+15,mar-24,565,YES,2,"$11,694",ene-10,2012,No
4091,218,Visa,Debit,4.36674E+15,jun-23,763,YES,1,"$11,592",ago-98,2015,No
6017,218,Mastercard,Credit,5.10249E+15,dic-14,615,YES,1,"$8,100",dic-10,2010,No
4465,218,Mastercard,Debit,5.21208E+15,nov-21,836,YES,1,"$11,647",ago-17,2017,No
1976,1320,Visa,Debit,4.41732E+15,abr-22,598,NO,1,"$10,693",feb-20,2020,No
4859,42,Mastercard,Debit,5.58524E+15,sep-20,555,YES,1,"$10,776",sep-13,2013,No
2824,42,Discover,Credit,6.63875E+15,jun-21,943,YES,1,"$6,300",may-02,2011,No
2742,42,Discover,Credit,6.12833E+15,feb-19,56,YES,2,"$5,600",abr-15,2015,No
4592,1170,Visa,Credit,4.19287E+15,jul-21,680,YES,1,"$7,900",sep-05,2009,No
4353,1170,Visa,Debit,4.20661E+15,nov-21,873,YES,2,"$19,442",ago-10,2010,No
2573,1531,Mastercard,Credit,5.69728E+15,feb-24,18,YES,2,"$7,500",abr-08,2008,No
928,1275,Visa,Credit,4.0846E+15,nov-21,121,YES,2,"$2,000",ene-20,2020,No
1977,1275,Visa,Debit,4.74916E+15,oct-24,568,YES,1,"$10,800",feb-20,2020,No
4092,26,Amex,Credit,3.8622E+14,sep-17,281,NO,2,"$3,900",ago-99,2010,No
4868,1937,Visa,Credit,4.47859E+15,oct-24,207,YES,2,"$5,500",sep-13,2013,No
3,1937,Visa,Credit,4.28989E+15,abr-20,736,YES,2,"$16,400",ene-95,2015,No
4193,1937,Visa,Debit (Prepaid),4.41849E+15,may-21,868,YES,2,$53,ago-06,2012,No
1186,1937,Mastercard,Debit,5.01605E+15,nov-13,561,NO,1,"$17,883",feb-09,2017,No
3327,1937,Mastercard,Debit,5.66391E+15,ago-24,385,YES,2,"$12,212",jun-06,2006,No
3030,1177,Visa,Credit,4.37523E+15,nov-23,566,YES,1,"$15,800",may-09,2015,No
4164,1177,Mastercard,Credit,5.35046E+15,dic-24,315,YES,1,"$26,400",ago-05,2008,No
4860,1177,Mastercard,Debit,5.16746E+15,sep-21,218,YES,2,"$25,993",sep-13,2013,No
4016,1177,Visa,Debit (Prepaid),4.03167E+15,may-22,372,YES,2,$59,jul-13,2013,No
3529,1032,Mastercard,Debit (Prepaid),5.75915E+15,ago-23,644,YES,2,$8,jun-11,2011,No
1056,1032,Mastercard,Debit,5.14735E+15,jul-20,325,NO,2,"$1,955",feb-05,2013,No
3961,397,Visa,Debit,4.39873E+15,sep-22,592,YES,1,"$7,159",jul-10,2011,No
